报告日期,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
流动比率(%),0.85,1.33,0.75,0.67,0.69,1.51,4.2,0.52,0.85,0.68,0.32,0.22,0.36,1.3,1,1.05,0.73,1.24,2.22,3.44,2.87,2.82,2.27,2.68,4.82,2.07,1.73,0.77,
速动比率(%),0.79,1.29,0.73,0.66,0.68,1.49,4.15,0.51,0.85,0.68,0.32,0.22,0.31,0.99,0.8,0.75,0.54,1,2,3.17,2.57,2.55,2.04,2.12,4.28,1.47,1.25,0.37,
现金比率(%),19.88,75.34,42.91,33.5,42.63,112.88,258.07,15.56,1.93,18.48,29.18,20.6,15.23,27.67,5.2,1.75,4.76,6.53,77.27,30.85,49.05,36.82,42.03,79.01,201.51,39.88,60.48,18.81,
利息支付倍数(%),-57.95,-123.91,114.04,-254.74,240.77,-165.21,-16.53,-335.43,-124.69,166.2,-659.98,478.22,-4354.84,122.56,-80.62,159.45,151.96,467.94,1515.88,644.2,326.26,234.67,109.79,-465.85,525.77,441.25,446.99,140.84,
资产负债率(%),83.66,79.04,74.71,72.81,61.03,39.04,12.6,72.33,66.9,45.34,42.25,38.8,74.86,39.77,45.32,42.84,52.27,58.42,48.04,33.88,46.94,51.1,50.52,45.51,42.3,69.26,78.7,91.32,
长期债务与营运资金比率(%),-6.56,6.9,-2.63,-1.14,-0.15,--,--,--,--,--,--,--,-1.05,3.09,622.01,34.07,-3.01,6.65,1.54,0.3,0.54,0.72,0.91,0.7,0.57,2.09,4.08,-7.85,
股东权益比率(%),16.34,20.96,25.29,27.19,38.97,60.96,87.4,27.67,33.1,54.66,57.75,61.2,25.14,60.23,54.68,57.16,47.73,41.58,51.96,66.12,53.06,48.9,49.48,54.49,57.7,30.74,21.3,8.68,
长期负债比率(%),38.41,49.81,27.52,18.48,2.71,--,--,--,--,--,--,--,28.51,19.01,23.26,26.01,23.46,36.18,31.42,14.39,23.62,29,27,24.63,28.91,47.88,58.96,58.78,
股东权益与固定资产比率(%),94.35,111.88,140.28,140.63,161.28,116.42,95.4,16.36,27.16,17.57,13.75,14.61,8.72,87.4,74.92,74.67,64.63,60.07,320.12,209.51,167.54,151.53,152.02,175.25,172.94,57.67,33.19,11.86,
负债与所有者权益比率(%),512.12,377.19,295.46,267.78,156.61,64.03,14.41,261.34,202.14,82.94,73.15,63.39,297.83,66.03,82.87,74.93,109.49,140.53,92.47,51.25,88.45,104.52,102.09,83.51,73.32,225.26,369.39,1052.35,
长期资产与长期资金比率(%),124.07,100.02,131.54,146.2,144.27,--,--,--,--,--,--,--,157.7,92.24,99.95,99.08,110.94,93,75.6,40.9,43.24,48.49,61.06,55.79,40.96,70.92,81.98,111.1,
资本化比率(%),70.16,70.39,52.12,40.47,6.5,--,--,--,--,--,--,--,53.15,23.99,29.84,31.27,32.95,46.53,37.68,17.87,30.8,37.23,35.3,31.13,33.38,60.9,73.46,87.14,
固定资产净值率(%),55.2,55.86,56.09,56.04,56.92,57.86,58.51,58.09,58.9,43.19,42.95,42.61,45.14,48.52,55.75,62.93,70.69,77.71,36.56,41.72,48.15,54.61,55.26,56.86,61.73,69.99,84.87,93.41,
资本固定化比率(%),415.73,337.73,274.7,245.58,154.3,68.28,54.69,225.02,129.87,126.42,150.39,149.95,336.57,121.35,142.47,144.16,165.48,173.94,121.32,49.79,62.49,77.24,94.37,81.01,61.48,181.37,308.88,863.68,
产权比率(%),467.3,342.69,270.91,250,155,63.58,14.21,260.95,201.9,82.74,71.37,61.06,283.07,66.03,82.87,74.93,109.49,140.53,92.47,51.25,88.45,104.52,102.09,83.51,73.32,225.26,369.39,1052.35,
清算价值比率(%),127.87,135.51,142,145.59,163.27,--,--,--,--,--,--,--,131.78,247.14,216.44,228.5,189.47,169.37,204.35,286.15,206.55,189.49,192.63,218.18,234.6,143.79,127.07,109.5,
固定资产比重(%),17.32,18.73,18.03,19.33,24.16,52.37,91.62,169.14,121.88,311.11,419.89,418.84,288.4,68.91,72.99,76.56,73.86,69.21,16.23,31.56,31.67,32.27,32.55,31.09,33.36,53.31,64.19,73.19,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
