报告日期,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
应收账款周转率(次),2.98,1.21,1.09,0.93,2.23,2.52,1.91,0.35,3.67,1.5,--,--,4.59,8.57,6.37,5.07,4.3,5.97,6.49,6.02,4.9,4.44,3.33,0.95,3.4,6.36,11.83,9.41,
应收账款周转天数(天),120.88,296.61,329.04,385.93,161.51,143.02,188.11,1041.97,98.03,240.42,--,--,78.5,41.99,56.48,71.04,83.67,60.26,55.48,59.78,73.48,81.01,108.26,377.24,105.88,56.6,30.44,38.25,
存货周转率(次),15.65,5.53,5.95,8.74,20.74,23.15,28.5,35.17,45256.39,649.15,7.71,8.95,4.49,10.66,9.39,8.04,6.39,5.44,5.31,4.61,3.63,4.04,2.98,1.02,2.29,2.95,3.24,1.27,
固定资产周转率(次),1.34,0.33,0.33,0.31,0.6,0.43,0.24,0.09,0.71,0.07,0,0.04,0.25,0.98,0.69,0.68,0.63,0.85,1.5,1.3,1.04,1.17,0.97,0.27,0.76,0.83,0.8,0.18,
总资产周转率(次),0.24,0.06,0.06,0.07,0.2,0.29,0.29,0.13,1.42,0.26,0.01,0.12,0.28,0.7,0.52,0.51,0.45,0.4,0.34,0.41,0.33,0.38,0.31,0.09,0.32,0.49,0.55,0.18,
存货周转天数(天),23,65.07,60.47,41.19,17.36,15.55,12.63,10.24,0.01,0.55,46.72,40.21,80.15,33.76,38.33,44.8,56.36,66.13,67.75,78.13,99.11,89.07,120.89,351.49,157.07,122.01,111.26,283.24,
总资产周转天数(天),1488.83,5901.64,5778.49,5462.82,1794.62,1253.05,1243.52,2710.84,253.84,1404.6,31034.48,2992.52,1298.23,517.24,695.65,704.23,805.37,893.3,1064.14,878.26,1078.81,946.87,1164.3,4171.49,1132.79,742.27,655.38,1993.36,
流动资产周转率(次),0.79,0.2,0.2,0.18,0.44,0.51,0.62,0.27,3.08,1.15,0.11,0.95,1.12,2.85,2.62,2.63,1.82,1.28,0.69,0.61,0.52,0.66,0.57,0.14,0.57,1.23,1.85,72.11,
流动资产周转天数(天),457.32,1764.71,1839.55,1976.94,821.54,703.26,584.8,1328.9,116.96,314.38,3275.71,378.43,322.12,126.18,137.57,136.87,198.18,281.23,525.32,588.04,694.98,548.45,634.92,2510.46,636.49,292.3,194.79,4.99,
经营现金净流量对销售收入比率(%),-0.02,-0.07,0.11,-0.24,0.04,0.16,0.17,1.65,-0.28,-1.01,-7.36,-0.56,0.62,0.22,0.11,0.26,0.37,0.34,0.83,0.41,0.4,0.16,0.37,-0.31,--,--,--,--,
资产的经营现金流量回报率(%),-0.01,-0,0.01,-0.01,0.01,0.04,0.04,0.26,-0.34,-0.25,-0.09,-0.09,0.47,0.16,0.06,0.15,0.18,0.12,0.24,0.18,0.14,0.06,0.11,-0.03,--,--,--,--,
经营现金净流量与净利润的比率(%),--,--,3.5,--,0.55,5.52,3.49,--,--,-33.64,--,-1.08,--,23.99,--,10.66,18.85,2.13,4.61,3.61,4.16,1.2,55.49,--,--,--,--,--,
经营现金净流量对负债比率(%),-0.01,-0.01,0.01,-0.02,0.01,0.09,0.3,0.36,-0.5,-0.55,-0.21,-0.23,0.63,0.4,0.13,0.34,0.34,0.2,0.5,0.53,0.3,0.11,0.22,-0.06,--,--,--,--,
现金流量比率(%),-1.33,-1.92,1.63,-2.91,1.1,9.45,30.18,36.41,-50.28,-55.24,-21.88,-23.35,110.49,75.87,26.76,87.13,62.02,52.78,143.77,92.84,59.93,25.95,47.09,-12.98,--,--,--,--,</tr>

		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
