报告日期,2021-12-31,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
主营业务收入增长率(%),309.24,1.6,9.32,-50.14,38.77,74.4,153.92,-90.69,587.69,2080.27,-92.97,-87.2,-76.69,25.09,-9.37,-2.07,21.71,71.25,-6.91,9.01,-13.48,32.38,271.32,-68.15,-17.77,-6.81,210.75,--,
净利润增长率(%),--,-2583.95,--,-527.91,274.22,7.25,--,--,-1275.01,--,-215.47,--,-9391.76,--,-482.08,24.21,-85.26,53.69,47.54,29.48,-36.15,2456.83,--,-158.35,-18.47,-9.69,3819.94,--,
净资产增长率(%),-15.45,-18.71,2.25,-14.3,36.42,20.91,468.89,-40.53,-15.97,2.72,-15.26,51.83,-90.73,1.1,-9.95,2.47,-1.63,15.63,12.17,8.1,-1.71,5.88,-1.74,-6.34,168.62,53.91,156.28,--,
总资产增长率(%),8.45,-1.91,9.95,22.83,113.42,73.34,80.13,-28.88,38.79,8.52,-10.2,-37.64,-77.78,-8.21,-5.86,-14.43,-14.32,44.5,42.75,-13.24,-9.43,7.16,8.21,-0.83,43.14,6.65,4.39,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
